age,income,debt_to_income,credit_history_length,num_credit_accounts,payment_history_score,credit_utilization,num_late_payments,employment_years,credit_score,credit_worthy
73,46191.07628141566,1.0070462359430312,24,14,0.9532457857566247,1.0,2,20,699,1
36,38518.34845825461,0.5964276365965078,18,9,0.8398034041860604,0.526847072180763,0,18,684,1
54,44377.49030223827,0.14730426966551688,20,6,0.7068098626038083,0.19452457214070132,1,25,671,1
75,61586.93519513551,0.44207258865884924,3,3,0.7306309861740301,0.49620886300819445,1,19,648,0
21,78240.53757086498,0.4903742424221426,3,12,0.3984119976907916,0.5310356354289139,0,3,693,1
64,37437.125216616434,1.2335677605361908,8,7,0.8406108341919539,0.9092426092031507,1,2,602,0
78,51978.67574057767,0.6484301228270107,14,3,0.6370932199428542,0.7653858167773253,2,36,648,0
21,56767.14883871919,0.6338855319411345,3,7,0.944530763674048,0.6672373605660293,3,3,641,0
37,30148.43986542354,0.9023339960497874,19,8,0.8917628470632247,0.8091786198720397,1,19,642,0
27,50408.34334425836,0.9994822121206508,9,5,0.9696562238197609,0.8376062834629944,2,9,623,0
41,20686.522853158098,0.7043047996001035,23,5,0.707742554667157,0.5685897239060018,2,0,612,0
71,15000.0,0.22192012190790572,27,14,0.9005146462873745,0.3860350607632892,0,32,694,1
52,57334.92815784514,0.9388455631125907,6,4,0.4937451509843414,0.8994093714409067,2,14,614,0
43,42322.50517338434,0.9498928559967074,11,3,0.7991070053278067,0.8845618513217011,1,16,620,0
54,54045.608152424385,1.082134390571681,2,12,0.32400259837980405,0.887434198426914,2,33,564,0
55,49642.100459833,1.289022595667024,19,8,0.9640076580918847,0.8823940971806831,1,16,624,0
38,30471.999026724054,0.9539131475492479,8,11,0.5505727643403872,0.6986278329611677,3,3,557,0
71,49094.91396071327,1.0666272217177875,13,6,0.7088682321464621,0.7848648444135893,3,12,657,1
57,25337.973899702898,1.0585058394905749,12,14,0.8567851069189947,1.0,2,3,590,0
56,77819.44716002801,0.21820116232170547,23,6,0.5240237506188021,0.13342469279496585,0,6,775,1
38,22880.593102800725,0.4887461459339787,20,2,0.7744226075741243,0.61995866811344,0,8,651,1
27,46084.294580628375,0.6844618925320652,9,4,0.8552125729673156,0.6702304199685546,2,9,632,0
55,29154.568239055032,0.5027002178699351,0,5,0.8359346069600948,0.4705650966842094,0,32,602,0
63,61408.42346721591,1.0884878198775751,18,11,0.39252749362403966,0.770584575802607,0,32,638,0
21,43371.37257436995,0.9717510671498037,3,10,0.48867928585492254,0.7084476859223625,2,3,545,0
77,39626.66560757579,0.906687372504972,15,5,0.7090846279610638,0.7347344072389714,1,3,641,0
74,67064.03090103109,1.1229670982707671,11,3,0.7028518043014147,0.8663628715169471,1,0,604,0
62,50588.61183355104,0.3255057153960774,9,10,0.46872954489142993,0.24026431636873008,0,33,693,1
37,60332.88891871934,0.9608762573217593,1,5,0.856748277518851,0.644291927453183,2,19,609,0
34,30373.481269650703,0.6373699250155866,16,5,0.900647300647591,0.6350735103128338,2,16,630,0
72,21903.661121449863,0.35512883786560884,12,2,0.11299593429787526,0.382233470364224,2,23,556,0
24,52144.15924080267,0.14568171155921014,6,5,0.32386348657733094,0.22297800560460773,2,6,603,0
21,43623.07289010537,1.0465656952113984,3,3,0.28397718551722706,0.8472882370321312,2,3,513,0
46,62528.693449078884,0.6372142447052438,5,3,0.5558592742296434,0.5623675972293122,0,24,636,0
31,48401.830946749,0.9923277771345679,11,5,0.5254297103291388,0.8163960242148479,1,8,624,0
20,54101.506784692596,0.6223864146187266,2,9,0.8285679198208535,0.5190072073212878,2,2,654,1
41,17532.34940117513,0.11654793139997682,23,14,0.9019141539630666,0.3941945604391761,3,20,696,1
54,87768.73879228513,0.665152808441108,28,2,0.6703328529194977,0.320720756800454,2,12,754,1
33,46715.16029935936,0.35410379545398,15,9,0.9406883020487301,0.604965253052033,1,2,699,1
75,63951.73940678398,1.1540523882893772,3,3,0.53018976429443,0.8442109245412945,1,3,569,0
72,33278.16659560747,0.012876724319408502,0,13,0.8014495802362123,0.2877701681243241,3,3,619,0
69,56160.19804434682,1.1293124659198737,10,12,0.9379416470453131,1.0,1,27,653,1
21,23943.104729505092,1.1675821792525711,3,7,0.6488379977507824,1.0,2,3,550,0
73,59041.35676519342,1.113526469656983,7,12,0.6974307446949846,1.0,1,25,617,0
79,42880.51831228334,0.6446237462839174,1,14,0.9394497653485049,0.4420997083477062,1,10,621,0
41,50583.81007871135,1.15434690816169,1,1,0.6303256317384796,0.8624939667377142,0,23,585,0
51,63959.48060260195,0.5465583440545273,15,1,0.47171554932465964,0.4079490903714997,6,9,635,0
47,25349.193775594395,0.17854289597135642,0,8,0.20618568743619317,0.09553078819121211,0,29,561,0
35,36310.16538774406,0.2410937492489072,3,9,0.3873165973159834,0.28170611783043026,0,12,621,0
36,59146.48562173531,1.2117003885885285,5,3,0.5710930921974751,0.966738115229331,0,18,605,0
48,91964.42949093494,0.17015214672441684,29,6,0.43569381357978615,0.02001412579326737,3,18,781,1
77,47238.35330677037,0.642846191715123,20,14,0.970731894801279,0.5733168522672917,1,18,706,1
77,61822.72235847865,0.15983183168048204,19,3,0.36869152789364007,0.13742087303930933,2,11,686,1
36,47860.5706028304,0.297147715738012,13,6,0.44996959434826944,0.42256208029498254,1,18,680,1
66,88844.91189512599,0.22543262436465175,19,7,0.8521487038407161,0.3695487939134455,4,36,782,1
63,15055.566660694887,0.981454517874938,25,5,0.7309149021128154,0.877300425389979,1,29,655,1
36,51892.42089338716,0.7795911911983213,14,3,0.8933251762944182,0.624204967839603,2,11,666,1
39,17489.11932875878,1.1820395486206392,6,8,0.26967930360718406,0.8682424947469176,2,21,503,0
41,15000.0,0.7081261294272272,6,13,0.8927611107973853,0.813701453277749,1,20,595,0
62,55949.241062356334,1.0985639683199597,17,5,0.7244018340266628,0.8372587497411018,1,10,666,1
29,52789.95592294918,0.5411351318064926,11,1,0.6927833709586273,0.716228384336778,3,11,619,0
47,44303.26124515597,0.8744459864155357,22,12,0.8058648456900268,0.6618922544772283,2,17,713,1
75,47876.11819920494,0.5740358202517237,1,9,0.7151969050365589,0.5782096264543414,2,26,557,0
55,111965.98868142515,0.6136814384270818,19,3,0.927940803654567,0.698999195655065,2,36,766,1
70,44836.49723937131,1.0877990100326795,14,2,0.623038682181172,0.9913695259282905,1,11,581,0
48,60202.487225001496,0.7903690611209738,0,3,0.5492084454894076,0.7339813558928188,2,22,584,0
53,37012.70360772238,1.0890480185923743,20,7,0.7054372993560131,0.6786545149337175,2,33,640,0
36,55904.65150081206,0.7511773360596989,16,12,0.6392258841215085,0.8851061996079985,1,18,660,1
65,45235.32649888765,0.2900457476436409,19,11,0.7698635787599011,0.2611451549630484,0,22,682,1
62,41789.6303454054,0.7620209216685935,28,12,0.6643953728846553,0.662621436571099,2,24,700,1
53,86377.9706440065,0.08906483523329523,24,10,0.362759349394578,0.2153269748055372,0,3,764,1
47,73543.69926368678,0.5918747890988061,12,8,0.3727108059047511,0.6470266268842373,1,29,660,1
72,52734.93294798461,0.9694317653964198,11,2,0.7071938852707904,0.7924109137960222,0,29,688,1
66,15000.0,1.259904222753654,23,14,0.495862955630091,0.9195807955614934,3,12,564,0
72,42779.815534948604,0.1168411654924994,21,13,0.8780973471878125,0.3072751340587928,0,13,742,1
50,104060.55128810168,0.20538731726449494,14,7,0.6717692980074962,0.13506466785641186,3,7,744,1
35,45386.76666720584,0.0,17,11,0.8953328821090819,0.08458112713016447,2,17,751,1
69,72064.35144107316,0.5026063827020577,4,5,0.48584776615471065,0.5279326424690318,3,17,650,1
66,78838.84803905201,1.0957478981700786,6,9,0.4140356632661098,0.9449298432120974,1,34,620,0
76,54379.278317119504,0.9726073446422663,7,7,0.7892317583898943,0.9949471773334475,0,24,624,0
45,33163.56736263695,1.020620157252898,22,1,0.7043347548292914,0.8492141635607231,1,16,642,0
76,15000.0,1.0149932361693588,13,1,0.7315715729645005,0.8132727265889776,1,31,626,0
64,63683.264172179086,0.39990805213721997,3,6,0.7427403003599344,0.5645007085434592,2,23,662,1
28,33704.87994352904,0.14553897597246462,10,9,0.6513951898417266,0.3498806639805841,1,6,627,0
74,53523.00903775384,0.1452434759810195,28,1,0.5171947201792753,0.09779877034020833,2,12,745,1
77,25003.59320821272,0.9937856174699043,13,3,0.38177047665838065,0.8834272325548818,1,26,563,0
71,44695.249190595954,0.9777347650960709,9,13,0.5527562123652981,0.7802217150363943,7,4,569,0
62,50674.38109802106,0.8811398147899349,21,5,0.6913026469118719,0.7195972904881827,2,35,664,1
50,55371.871620885955,0.24373224454681938,29,4,0.4461941326831648,0.5806125234562685,1,25,731,1
34,27703.556252951716,0.6395434897447618,16,1,0.8309675969076716,0.3370070295933763,1,16,658,1
23,73938.21897522705,1.053949695136315,5,10,0.49088914424658503,0.9929780368085035,2,5,595,0
21,38062.104305360575,0.26846574844779025,3,4,0.4186474566724892,0.11518707184590843,2,3,605,0
37,16510.610790935098,0.9127095402061299,10,4,0.6963575359135092,0.8081340204470336,1,19,579,0
65,47819.53160073073,0.3371691392319733,21,11,0.41707693936603435,0.49401422345130586,0,11,717,1
64,50687.5061805292,0.08678935972021631,28,12,0.7787550541535899,0.106823920417111,2,31,759,1
44,53211.788663435196,0.8212228075098107,24,10,0.9357387610760715,0.7417667569686076,0,26,701,1
32,77242.64807370158,0.20850273551500137,14,13,0.760411911938019,0.5631964062539543,2,14,739,1
23,45271.02326528281,0.8556461528332788,5,4,0.37934848709842245,0.835048137060042,1,5,589,0
64,47607.60751262457,0.8866905407762541,13,3,0.7660682166558491,0.7662466371727715,4,38,586,0
31,27936.31237533813,0.7955212459084493,1,7,0.7370692706181211,0.5158201917058316,1,13,580,0
77,66411.07005775794,0.8137117199610284,21,1,0.856838252577546,0.7805850597801358,0,12,720,1
28,53686.18128156207,0.7552683139707311,10,2,0.5946588195090686,0.7202905880188213,3,10,627,0
56,41599.44545411675,0.3335742101808979,2,1,0.7074900824341055,0.4869378798255318,0,38,640,0
26,15000.0,0.8842425351904482,8,14,0.5378276890370557,0.6900387123368317,3,8,549,0
43,78888.24390110176,0.8041722677635221,17,4,0.7979612616917938,0.6934955084623935,1,17,734,1
33,25446.400710878857,0.0,15,5,0.8674091522666442,0.03919181425655323,2,15,699,1
22,38174.43981260589,1.098725610840596,3,11,0.7072893708177076,0.7643448015621992,3,4,589,0
74,57166.890221520065,0.7637661208093567,20,10,0.9289942730927774,0.6229428164223296,2,34,704,1
69,26068.84142766627,1.1453127571944257,20,5,0.444787197642396,0.7969608592869352,1,33,593,0
78,20129.80443493713,0.9372556883647318,18,2,0.9848198280795479,0.7651725541177253,1,2,633,0
27,15000.0,0.47266618780865766,9,11,0.6922336362871723,0.5927204855260433,2,3,580,0
67,64419.939058112715,0.5948193595606728,27,3,0.8943244812122092,0.5758267735284275,1,4,758,1
20,39096.27510547356,0.5802991226631047,2,4,0.8607238007365335,0.5881167889350407,1,2,638,0
30,108545.40184946661,0.5142038490837186,12,10,0.46715659399273746,0.5767101631629252,3,12,708,1
60,30112.89868738253,1.0824503829915613,22,6,0.4729381594508052,0.9708650955108984,2,31,605,0
66,31570.979531421573,1.0708037356512445,14,6,0.28809878564152147,0.7542491461218152,1,30,595,0
47,38692.14059429197,0.1179648927997568,0,12,0.6857619273472098,0.18526431581005642,2,1,639,0
79,54862.69310276978,0.8796852135795614,15,2,0.23331544251577138,0.6929210041222589,2,11,587,0
71,40595.933224293774,1.034544601830027,14,2,0.7033824393070253,0.8965862200439527,1,26,592,0
62,62246.64428005024,0.6753856976836307,15,9,0.45737382164304724,0.7448862237248943,3,4,596,0
23,30428.232200226914,0.8065315004771313,5,12,0.9373332256601239,0.8170082161904801,4,5,601,0
34,22368.165630728377,0.9345436243799854,16,2,0.7195528733999914,0.7141086173445118,0,16,560,0
76,15000.0,0.4954801932245948,0,2,0.44196100700637037,0.4818171914317285,2,22,520,0
62,15000.0,0.43009750268550706,16,3,0.15277949355545187,0.5958641347964106,2,32,554,0
68,39638.61961049886,0.821448665283508,4,9,0.9177364591705168,0.632852612281171,3,3,608,0
70,43980.39375213556,0.4640182831986355,29,14,0.6803112958039683,0.4527897287421124,0,20,726,1
36,37371.259450336336,0.8528183420721246,4,6,0.7541199516496834,0.7324311397285279,1,18,560,0
59,74868.11594374324,0.8532457620584174,25,11,0.7299355628692444,0.6317189962765256,2,30,737,1
52,74560.6041921627,0.887875730687802,6,12,0.8912849043791026,0.6649756335186985,2,23,676,1
63,43303.94025110996,0.48207313463446666,12,6,0.6856631018697587,0.3324530996097218,3,9,640,0
43,15000.0,0.14094797578718712,11,12,0.23501629327582518,0.2633185234035281,1,1,564,0
68,38665.89783889894,0.259117343325153,3,10,0.9605945415179357,0.41594083425513606,1,30,660,1
22,38003.57212165877,0.5380179345828298,4,5,0.7039583974398209,0.5785222628466183,1,4,608,0
46,36857.30075443884,0.3248455851980903,24,7,0.41678141606867253,0.5613540753269468,1,3,670,1
54,36045.621922035105,0.5754324939456614,3,11,0.5863222850489969,0.7080251475494699,2,10,580,0
37,36930.74208550386,0.0,19,4,0.9306759813057384,0.3400542850240411,2,16,686,1
66,42269.167682044805,0.8531955573077581,20,10,0.6726853744458923,0.5711269727231612,3,1,606,0
38,37289.178023688866,0.3265995917945022,20,10,0.7158359696833969,0.3344062047794283,3,5,667,1
27,54166.450172511846,0.4923849101401277,5,3,0.635908665676683,0.7357792669928835,1,8,653,1
22,57207.37431809722,0.5348429726198657,4,7,0.626319588915917,0.3561619665801097,1,4,617,0
53,31787.098256350204,0.333474382858587,14,14,0.820866355307935,0.4715785186872502,2,19,682,1
23,75421.30652014067,1.1509335822062456,5,10,0.44353286784102813,0.7688352498159178,2,5,613,0
43,30398.753963187715,0.16630955408323386,18,1,0.49456217772814065,0.3835668474694313,2,20,698,1
21,17643.98772369326,0.7307873519662328,3,6,0.774032016805009,0.8537287654420863,1,3,571,0
79,57615.561427301036,1.2769456318471615,29,13,0.7306536914986633,0.8934796477685418,1,27,686,1
56,33651.8373117132,0.4852349931669726,11,11,0.5876564855227454,0.524772221501679,1,7,601,0
56,56425.82941514776,1.087750076221676,13,11,0.4381421801373125,0.8040668761603141,0,30,633,0
67,15000.0,0.21885206692913473,17,11,0.8199383534803716,0.2523905351290199,2,19,650,1
52,77849.11882966135,0.6747167365591716,27,2,0.6443435081771444,0.46604867774242026,1,26,740,1
18,63445.868160808044,0.5180922097634019,0,2,0.7556835918228069,0.5857783248019026,2,0,621,0
41,19990.469016739968,0.0,23,11,0.5018594832730563,0.11732550515758815,0,20,675,1
74,20424.457523074285,0.6818602125704791,23,8,0.9757864835665303,0.46926901446281866,1,27,668,1
53,83445.31808195055,0.3982812823224129,14,3,0.6802367340044353,0.4483706682383193,0,22,723,1
23,35252.401930040825,0.956758271437665,5,9,0.6073777625101454,0.7254071820626025,1,5,616,0
58,33316.30302534753,1.16280312894893,27,4,0.8428269239314367,0.8307760926819143,1,2,660,1
71,15000.0,0.054556904737185954,7,14,0.39151894437413987,0.2843935232791637,2,4,588,0
63,42984.43588796892,0.4323159687858875,8,6,0.6142562887001687,0.5399642948118812,2,8,618,0
77,45445.60770328494,0.6479578805788943,4,1,0.861079839312552,0.45641045427152604,2,6,604,0
61,64309.86193538971,0.5544312786903144,4,11,0.4953869335457637,0.43647298809772744,2,3,636,0
77,22018.43143631049,0.8560134207549592,5,10,0.7452148356682992,0.878991792623212,1,38,579,0
74,19594.264155187808,0.35331949958569653,22,10,0.854742540946214,0.42751487642978514,2,4,670,1
48,59019.25269552954,0.0,2,3,0.5327845071780036,0.035192041329955806,1,10,674,1
37,70134.6014245413,0.9328889715999467,4,4,0.8176293191652725,0.7822604055728118,2,14,633,0
41,18576.952977642337,0.9607622491511622,0,5,0.6874278859166442,0.8151823688139692,1,23,538,0
42,71630.28172599482,0.6848018615192237,10,13,0.9357313055143971,0.48322308122029306,2,12,713,1
53,50750.83682973643,0.7001501336102299,25,1,0.6781780932175895,0.7826119807410963,1,6,690,1
38,71836.10678149291,0.2700732605205377,20,14,0.5743253748552732,0.22442610375391697,2,20,760,1
47,48595.59276964767,0.030851943574061125,19,4,0.8678669586058289,0.4563755805949846,1,5,717,1
41,15000.0,0.14017077367298675,0,5,0.41615631371942324,0.25100863063125517,3,23,561,0
61,46960.65235367922,0.4706305365735949,6,4,0.32493824227142387,0.6075163985190185,2,29,591,0
59,71202.8763734254,1.3004015727015872,14,10,0.7645118800177576,0.9302476474668838,0,21,669,1
47,32125.079618325715,0.5507149039287169,16,10,0.7882578826790692,0.46187763477530286,0,24,686,1
39,42240.700621850956,0.21783884357775618,21,7,0.870020861463154,0.38144361006220795,3,21,721,1
45,46477.329928980434,0.5343783518923446,7,8,0.7462802681033821,0.4911357096503516,1,19,621,0
24,15000.0,0.503681745948747,6,12,0.7945453064384203,0.37147772207149116,5,6,559,0
52,83426.95150874952,0.833873780267653,25,8,0.6374929265647261,0.741214612282804,2,2,722,1
72,31972.48640205651,0.4638073118548636,27,3,0.9737780827562825,0.5031436042453016,2,4,717,1
45,60114.70864945598,0.5888324870757733,1,13,0.333562927917738,0.5558148050856324,0,0,615,0
31,48265.977277035825,0.8108138140302996,13,5,0.5457461652695539,0.6885504087907472,3,13,584,0
73,75152.3811271872,0.3403618187176151,12,10,0.5885141423940508,0.2111214649006526,2,25,711,1
27,58121.12244856162,0.08608623293905633,9,8,0.6733250081758172,0.11989505976119558,2,2,693,1
33,45301.51456958051,0.08523990324322481,4,7,0.8259158712643558,0.16181619733034888,1,15,690,1
33,32129.698149614396,0.13894241070068755,12,14,0.8178506522394393,0.49113594888601086,1,15,645,0
71,65957.01402764278,0.2187738310725179,5,9,0.4110981921790223,0.17955934570779414,0,4,665,1
48,15000.0,0.31869659590486243,24,13,0.665259457020453,0.47118817744149866,1,30,673,1
59,62917.80840551785,0.8996604290803498,14,10,0.4970557062340883,0.6528892975565233,1,12,615,0
42,28019.104968902546,0.9913086836407934,24,7,0.6648487274593451,0.8150253140730274,0,0,641,0
30,75045.6732391328,0.8428693723883016,12,2,0.7590501965796874,0.6940996819677856,3,12,649,0
23,53225.990853253905,0.8608875208707496,5,4,0.6076337256201393,0.9307186288434919,1,5,589,0
61,62882.47535700217,0.2437482972217585,20,12,0.8588929910347779,0.5083349885246758,0,25,774,1
26,51639.77627649439,1.1260758387151402,8,14,0.6259361764901146,0.7873948324805142,1,8,623,0
62,15000.0,0.30514625702840353,29,12,0.9187623734906121,0.4138377813245306,0,8,719,1
53,32785.41673209323,0.6230066051427031,10,8,0.9697798009530878,0.6354846549944089,1,0,678,1
73,63447.78675222765,0.49821444403095766,3,9,0.551795482131802,0.3873805429983261,1,8,633,0
60,53333.11634719688,0.259004996868363,0,7,0.2681835016816612,0.2985873696002323,4,22,551,0
37,73619.79810611345,1.0960999121224568,14,5,0.513561513832716,1.0,0,1,665,1
35,58065.49126074344,0.10059096863093732,11,1,0.5159659448165989,0.3212438172438045,0,13,697,1
75,30665.962185946806,0.5124781691352086,8,9,0.4520313520118041,0.35457618534848834,1,37,596,0
60,34078.71724558732,0.3535231168223479,10,12,0.7048723747699942,0.3327524880386372,0,39,649,0
74,52058.347810464744,0.0,4,6,0.2640613828591815,0.26263304397647247,5,17,591,0
38,15000.0,0.23885935392142768,20,2,0.8982308060447949,0.18377356463174122,1,15,697,1
21,83468.8377124597,0.0,3,11,0.7833079152164978,0.2361500019178853,0,3,739,1
67,58834.934727551146,0.49509881854349547,7,10,0.24272730912316057,0.39337825919842667,2,10,621,0
50,74540.69194097744,1.0584091530998019,0,10,0.9094894479454338,0.8439804764790966,0,5,640,0
44,18387.92118381662,0.31836499853024725,24,2,0.5464513680096651,0.37520115763278666,1,2,660,1
24,74891.30320710511,0.26294900417901157,0,10,0.8652848268607548,0.3881742189335335,3,6,670,1
23,94629.97822055497,0.8911111812425887,2,1,0.6183772840044046,0.6948109467653273,1,1,642,0
32,23582.43289245365,1.19629433539503,7,12,0.6619284833864257,1.0,1,14,530,0
35,65428.03589807533,0.506329419807602,17,4,0.8224612368053887,0.4799288086128547,2,17,736,1
49,50022.19889374587,0.5607196860428258,10,10,0.6258233885453884,0.43100283994041844,2,10,640,0
73,19111.323035035115,1.198551330767281,0,11,0.8968707441806749,1.0,0,21,531,0
28,59857.6794370374,0.3210721552399936,10,13,0.45601897952713716,0.18208210369921873,1,2,654,1
37,66672.06409674697,0.7443374033960131,0,2,0.8170957386226361,0.6834117061974188,0,19,633,0
41,37977.46894662306,0.1740902144019401,5,10,0.8075522041791849,0.3019321801404469,0,23,670,1
32,73318.33040510445,1.1474939039370946,14,11,0.8841855505864321,1.0,1,14,706,1
65,16664.731864216046,1.1096416297359073,26,9,0.41267162940481095,1.0,4,0,565,0
24,20104.87707100712,0.8953472596415856,5,2,0.47297096456661114,0.7657925565835796,3,6,487,0
38,52731.947911775045,0.38990126043231904,2,11,0.3538984186874083,0.3870675902374045,0,20,618,0
59,50507.705559445436,0.5038590963818662,9,9,0.7131717712133029,0.5567337855300953,1,26,624,0
43,35668.5302315179,0.1295658600405456,11,1,0.7150848583615564,0.23325346354888515,1,25,659,1
61,66191.88871943772,1.1032810878361612,9,14,0.9485109725364994,0.9748967525893547,1,26,688,1
73,60617.886284318985,1.0723751537916546,21,7,0.14754244987069268,0.801370831074476,2,11,588,0
31,67162.78141868032,0.6424366861544331,1,6,0.7123516084523741,0.626188075967097,1,2,624,0
74,47537.27129295465,0.9041107432441989,23,6,0.8761349314428966,0.6343895667074275,2,29,668,1
54,62051.60535956682,0.11306296713501351,27,2,0.4896865079275164,0.3117444750709496,0,31,727,1
75,41086.99393940011,0.6531959175499455,21,1,0.43420030686297645,0.4004922063281454,2,22,637,0
38,91076.37380173191,0.8113944622525447,12,10,0.38384962049267896,0.6113071960044816,2,1,663,1
35,33749.084597560286,0.4406556436068036,15,8,0.2717003957654814,0.444925132601268,1,6,638,0
22,92105.94858916625,0.377901532273119,4,8,0.6254265028117137,0.44649826458153064,1,4,686,1
20,50697.75894178817,0.0,2,2,0.8236702920103521,0.0008594027982041695,0,2,696,1
40,22489.782208625147,0.8433523724769016,3,4,0.7673818446836063,0.9422032382869163,3,22,582,0
43,77361.58700977202,0.8844922404683245,25,13,0.7903653550569085,0.7493460369656796,5,25,748,1
54,52518.02776789918,1.165444408407145,10,13,0.6100274838149098,1.0,1,13,592,0
41,67022.48196760476,0.6571201670524055,22,4,0.645620196811604,0.7453616371650522,0,2,749,1
66,74477.11837085187,0.5718991837429728,13,2,0.6526537707888614,0.6181495498611159,2,31,697,1
36,56759.111082900505,0.38882637620341653,2,11,0.43143138840283085,0.2886786404396781,4,18,621,0
68,38155.18310374371,1.3484858533449497,26,9,0.20089400111595881,1.0,3,16,558,0
42,69514.267553385,0.5928619579748738,18,12,0.8179087586640531,0.6565619705578043,2,2,705,1
38,50015.11014909191,0.8783456595116742,20,14,0.5205901668076599,0.6214403427436633,3,9,649,0
29,63717.15637216838,0.7879189027187528,11,4,0.5303099639811245,0.6446568764472326,0,11,624,0
74,15000.0,0.9626815417729714,0,4,0.39939970359356103,0.7300825971397695,1,17,491,0
78,58939.63434019704,0.027073753623748066,4,4,0.8743222473614538,0.02801000425824794,1,2,677,1
58,37228.2834970994,0.1988116932221688,16,5,0.9347910759433222,0.1891401657480803,2,38,694,1
50,83066.1927435706,0.7902232653233633,0,10,0.6905902945227982,0.6251908577877368,4,9,619,0
67,62461.7469577819,1.0812684879972598,18,12,0.6736967442349764,0.9558207871517536,0,8,726,1
70,54797.154916985935,0.9384646559960946,18,12,0.5003137397988769,0.6705491932566461,0,10,662,1
21,59726.199867004434,0.633939140239299,3,8,0.7209762238422215,0.45015296581490427,0,3,620,0
59,30031.182942465635,0.3740119798551489,18,4,0.980211421795528,0.3432782345076531,2,35,693,1
74,82465.13381056108,0.8585435871778814,5,3,0.40276706112013605,0.7925175272549151,4,25,554,0
24,89827.40836833809,0.9699063397315966,6,11,0.8267053025615544,0.7252827580592636,0,6,707,1
39,57858.27021096433,0.710373238615738,14,1,0.49446225372394725,0.7128237547338443,1,21,664,1
72,81808.07137147278,0.4211934191653683,3,2,0.8700029333952989,0.4672701408945291,5,21,638,0
50,38617.03602654932,1.2004057526490597,23,4,0.8295331823691134,0.9525379100225713,1,25,665,1
34,34057.72867550039,0.7641744159285315,0,9,0.7918974395287529,0.5464000124232676,2,16,574,0
41,50818.494974578454,0.9573685026501165,23,14,0.6356220664130955,0.8165959190497739,1,4,656,1
78,58698.820767357975,0.14082202171148805,26,1,0.8200325446865817,0.2555981816206295,2,34,793,1
78,42120.266375137595,0.3960573403708966,16,6,0.7184998365108675,0.5598681130425468,2,1,657,1
51,60755.36380736968,0.9987670031981771,10,6,0.9666327220848087,0.9645625187901349,1,33,667,1
45,56127.789641468284,0.13784233072665594,16,10,0.4906849887147499,0.18999167695124333,1,8,690,1
75,30033.864494178903,0.7673254156773189,22,3,0.6785234197782299,0.71998200440904,3,17,665,1
60,60375.860349034425,0.7334099486760173,0,10,0.7275842006079968,0.5686592370880239,0,11,624,0
58,67270.56485043043,0.9900287471197958,8,9,0.7173597490895021,0.7295940017698733,1,2,632,0
56,53429.38635180782,0.24479435405047886,13,14,0.40635657878766906,0.26543095754165336,0,17,672,1
39,73052.96206523385,0.4031956711349662,14,10,0.40189744834431623,0.34713982380608766,2,21,653,1
66,25651.92413006096,1.1540116963601237,23,3,0.42587930371141586,1.0,1,6,636,0
34,59359.00844263703,0.6035737797127583,16,1,0.8338612600377694,0.7402517260920449,1,16,726,1
51,26594.385872064504,0.211820237300059,0,2,0.7653859220257817,0.2693093573630943,1,5,605,0
23,27718.37283533825,0.20953852639036752,1,4,0.2321930242520921,0.2801818852302935,0,5,554,0
63,37381.3833252442,1.0036378363033625,17,4,0.8773032453726445,1.0,3,21,618,0
23,31158.7963285151,0.13670204042884398,5,2,0.5055233021135906,0.39295366321955344,0,5,596,0
51,39040.08362517724,0.7260382613964733,5,10,0.4031619357764075,0.6362868648553279,3,8,547,0
18,45716.99378577623,0.4936777398991467,0,6,0.8334650034628674,0.49578383712079677,0,0,621,0
27,66743.08972662769,0.9562235570666011,7,6,0.5455089748973848,0.9480881318872445,2,9,586,0
38,43576.81922588595,0.981309582708539,0,3,0.5275958221760919,0.8973373993588991,1,11,576,0
22,18287.485864608145,0.7683183317131017,4,1,0.27873736961261003,0.7387422863026076,3,4,504,0
19,72801.35692990321,0.0,1,10,0.47720556716911566,0.0157381555064099,2,1,675,1
39,33258.19732769921,1.3190932455649824,21,9,0.8736191828587895,0.7763396774298823,1,8,638,0
65,48825.59145790742,0.4121421666676194,3,4,0.8850666209324137,0.6293541295901781,1,12,624,0
74,58930.73013881423,1.0721185639233946,9,9,0.8750934654022202,1.0,0,39,638,0
19,53992.20836805565,0.6321872252226531,1,5,0.9399269163973785,0.5328948057421417,0,1,639,0
27,71883.59095042951,0.7876142018779025,4,7,0.6805615065962722,0.758431947620789,0,6,669,1
51,59580.06286785518,0.2285788225035173,8,3,0.976942515692081,0.3299593202805733,1,16,736,1
33,32773.80840605784,0.8766530551193775,4,3,0.96689604499427,0.8993949932646289,1,15,577,0
65,93571.24347983324,0.31342339396938546,28,8,0.11511372855304862,0.5188445200302825,1,1,742,1
68,53886.669266764664,0.4830828217656616,10,1,0.6258427516864519,0.35801825354659955,1,34,660,1
78,47053.19546756987,0.0,2,8,0.5271589007451344,0.318755751762071,2,27,615,0
56,69278.50846111141,0.22961047949452273,26,8,0.6198002693644343,0.1536895345618869,1,18,758,1
39,54989.01891860145,0.3519033525408155,3,3,0.7259657844142757,0.42421914504958724,0,21,657,1
29,57984.56385878654,0.1631801809120299,9,1,0.21083591324385378,0.32043782267360915,0,11,622,0
